decade,year,genre,left_context,keyword,right_context,text,dm_code,confidence,reason,notes
1970,1970,TV/MOV,"an official threshold. Upstairs, you preppy! - Why are you",so,heavy? - I might be pregnant. - Are you? -,"  's not an official threshold. Upstairs, you preppy! - Why are you so heavy? - I might be pregnant. - Are you? - Scared you",0,low,MANUAL REVIEW NEEDED,
1970,1970,TV/MOV,"commandments I should know? Yeah. "" Stay loose. "" -",So,is he for it? Does he approve? - What do,"  Any other commandments I should know? Yeah. "" Stay loose. "" - So is he for it? Does he approve? - What do you think?",1,low,MANUAL REVIEW NEEDED,
1970,1970,TV/MOV,"to open another one? Yes please. I am tired. Yeah,",so,"am I. Oh, by the way, by the way, by","  me to open another one? Yes please. I am tired. Yeah, so am I. Oh, by the way, by the way, by the",0,low,MANUAL REVIEW NEEDED,
1970,1970,TV/MOV,truth. Watch your language. There's a grown-up present. I hope,so.,"Phil made a few promises. Don't worry, Jenny. Maybe I","  goddamn truth. Watch your language. There's a grown-up present. I hope so. Phil made a few promises. Don't worry, Jenny. Maybe I",0,low,MANUAL REVIEW NEEDED,
1970,1970,TV/MOV,a false top in that container. That's the real module.,So,"far, so good. Re-targeting. Latitude nineteen degrees Twenty-six minutes and","  's in a false top in that container. That's the real module. So far, so good. Re-targeting. Latitude nineteen degrees Twenty-six minutes and five seconds",0,high,Intensifier: so + adj/adv,
1970,1970,TV/MOV,way. He must be proud. You're a Harvard jock. -,So,was he. - Bigger than All-lvy? He rowed single sculls,  a way. He must be proud. You're a Harvard jock. - So was he. - Bigger than All-lvy? He rowed single sculls in the 1,0,low,MANUAL REVIEW NEEDED,
1970,1970,TV/MOV,happen to you. You got it made. What makes me,so,special? I'm walking down the same aisle you did. I,  not going to happen to you. You got it made. What makes me so special? I'm walking down the same aisle you did. I saw our,0,low,MANUAL REVIEW NEEDED,
1970,1970,TV/MOV,"poor. No, I'm smart and poor. - Why are you",so,smart? - I won't have coffee with you. - I,"  and poor. No, I'm smart and poor. - Why are you so smart? - I won't have coffee with you. - I wouldn't",0,low,MANUAL REVIEW NEEDED,
1970,1970,TV/MOV, about divorce. -,So,be quiet. - Marriage is different from divorce. So what's,"  about divorce. - So be quiet. - Marriage is different from divorce. So what's the story, Ritchie? We're just not compatible. - Hear",0,low,MANUAL REVIEW NEEDED,
1970,1970,TV/MOV,"bad yourself. Thank you. Alright, did you find anything? Yes.",So,far Johnson and the hardware problem is negative He's still,"  bad yourself. Thank you. Alright, did you find anything? Yes. So far Johnson and the hardware problem is negative He's still studying the wiring diagrams",1,low,MANUAL REVIEW NEEDED,
1970,1970,TV/MOV,"I want her to study, she wants a baby. -",So?,- So we're making babies. - Do you need any,"  I want her to study, she wants a baby. - So? - So we're making babies. - Do you need any help, old buddy?",1,low,MANUAL REVIEW NEEDED,
1970,1970,TV/MOV,well enough to come to the wedding? - I hope,so.,- Johnny looks the same as he does now. Big,  . Will she be well enough to come to the wedding? - I hope so. - Johnny looks the same as he does now. Big Italian lug.,0,low,MANUAL REVIEW NEEDED,
1970,1970,TV/MOV,Monday. A whole week goes by and he doesn't call.,So,"next Friday she bumps into him again, same place, in","  call her Monday. A whole week goes by and he doesn't call. So next Friday she bumps into him again, same place, in front",1,low,MANUAL REVIEW NEEDED,
1970,1970,TV/MOV,till he comes. Someday we're going to move to Florida,so,I can barbecue all year round. I don't understand... why,  won't start till he comes. Someday we're going to move to Florida so I can barbecue all year round. I don't understand... why you ca,1,low,MANUAL REVIEW NEEDED,
1970,1970,TV/MOV,. Thank you. Mr. President. Thank you Dr. Forbin. And,so..,my fellow human beings we all directly and indirectly live,  . Thank you. Mr. President. Thank you Dr. Forbin. And so.. my fellow human beings we all directly and indirectly live in the shade but,1,low,MANUAL REVIEW NEEDED,
1970,1970,TV/MOV,"first, and then I'll be what's left. You think you're",so,"masculine because whenever we have a problem... you roll over,","  first, and then I'll be what's left. You think you're so masculine because whenever we have a problem... you roll over, you go to",0,low,MANUAL REVIEW NEEDED,
1970,1970,TV/MOV,us. These little noises can't be heard. Why are you,so,angry with me? What am I done? Well... maybe a,  army on us. These little noises can't be heard. Why are you so angry with me? What am I done? Well... maybe a nun ought,0,low,MANUAL REVIEW NEEDED,
1970,1970,TV/MOV,Missile to second aim in silo 8-7 in the Ukraine.,So,that you will learn by experience that I do not,  Valley California. Add Missile to second aim in silo 8-7 in the Ukraine. So that you will learn by experience that I do not tolerate interference. I will,0,high,Clause: so that,
1970,1970,TV/MOV," ? - North. North, huh? Well, I'm headed south.",So,I'll take those ponies and be on my way. First,"  ? - North. North, huh? Well, I'm headed south. So I'll take those ponies and be on my way. First we must cover",1,low,MANUAL REVIEW NEEDED,
1970,1970,TV/MOV,"wouldn't care what happened... to England or anybody. It's 1970,",so,he's getting a divorce. He was such a beautiful groom.,"  wouldn't care what happened... to England or anybody. It's 1970, so he's getting a divorce. He was such a beautiful groom. Everybody said",1,medium,Potential DM: after comma,
1970,1970,TV/MOV,a good butcher. It's not veiny. I hate veiny veal.,So,"what's the story, Ritchie? Get off his back. Let him","  's a good butcher. It's not veiny. I hate veiny veal. So what's the story, Ritchie? Get off his back. Let him work",1,low,MANUAL REVIEW NEEDED,
1970,1970,TV/MOV,What happened to you? I stopped a Yaquis arrow. -,So,you never got to Chihuahua? - Nope. Sister Sara here,"  , Hogan. What happened to you? I stopped a Yaquis arrow. - So you never got to Chihuahua? - Nope. Sister Sara here saved me a",1,low,MANUAL REVIEW NEEDED,
1970,1970,TV/MOV,don't like to think about it. Take a look. Going,so,"fast, the entire system could break down. Alright, let's see","  . I don't like to think about it. Take a look. Going so fast, the entire system could break down. Alright, let's see what",0,low,MANUAL REVIEW NEEDED,
1970,1970,TV/MOV,"- Right. Ritchie, we're expecting you and your lovely wife.",So,"long. - Good-bye, boys. - Bye-bye, son. Is Joan coming","  . - Right. Ritchie, we're expecting you and your lovely wife. So long. - Good-bye, boys. - Bye-bye, son. Is Joan coming",0,low,MANUAL REVIEW NEEDED,
1970,1970,TV/MOV,dead now. This is insane. Are you alright? I think,so.,I'm not sure. You were incredibly convincing you know that?,  they are dead now. This is insane. Are you alright? I think so. I'm not sure. You were incredibly convincing you know that? Well,0,low,MANUAL REVIEW NEEDED,
1970,1970,TV/MOV,this arrow... is near my heart but I don't think,so.,Some women have said my heart ain't exactly... in the,  n't know if this arrow... is near my heart but I don't think so. Some women have said my heart ain't exactly... in the right place,0,low,MANUAL REVIEW NEEDED,
1970,1970,TV/MOV,"limits. I ran the communication subset checkup program, it's perfect.",So,"what do I do next, I've tried everything I could","  specification limits. I ran the communication subset checkup program, it's perfect. So what do I do next, I've tried everything I could think of.",1,low,MANUAL REVIEW NEEDED,
1970,1970,TV/MOV,back to the office give Dr. Markham my.. personnel files,so,that she Become a bit more familiar with my background.,  When we get back to the office give Dr. Markham my.. personnel files so that she Become a bit more familiar with my background. In case this rather,0,high,Clause: so that,
1970,1970,TV/MOV,you could talk. - But we're talking about divorce. -,So,be quiet. - Marriage is different from divorce. So what's,"  marriage, you could talk. - But we're talking about divorce. - So be quiet. - Marriage is different from divorce. So what's the story",1,low,MANUAL REVIEW NEEDED,
1970,1970,TV/MOV,raising money for the Mexican army is a crime... -,So,"is shooting a lieutenant. - Did that bastard die? Yes,","  , I understand that raising money for the Mexican army is a crime... - So is shooting a lieutenant. - Did that bastard die? Yes, the lieutenant",1,low,MANUAL REVIEW NEEDED,
1970,1970,TV/MOV,convince the machine that well that I need a woman.,So,"Ehh.. Any.. any questions? I, Ehh.. No. O.k.","  . If I can convince the machine that well that I need a woman. So Ehh.. Any.. any questions? I, Ehh.. No. O.k.",1,low,MANUAL REVIEW NEEDED,
1970,1970,TV/MOV,Barrett Hall. My great grandfather just gave it to Harvard.,So,his not-so-great grandson could get in? If you think I'm,"  I'm not Barrett Hall. My great grandfather just gave it to Harvard. So his not-so-great grandson could get in? If you think I'm a loser,",1,low,MANUAL REVIEW NEEDED,
1970,1970,TV/MOV,"Shop. - Of Cranston, Rhode lsland. - How interesting... -",So,your people are from Cranston? - Mostly. My mother is,"  Bake Shop. - Of Cranston, Rhode lsland. - How interesting... - So your people are from Cranston? - Mostly. My mother is from Fall River",1,low,MANUAL REVIEW NEEDED,
1970,1970,TV/MOV,That's not saying much. - Your hand is cold. -,So,is yours. - Let's get away from here. - Master,  . - That's not saying much. - Your hand is cold. - So is yours. - Let's get away from here. - Master Oliver!,1,low,MANUAL REVIEW NEEDED,
1970,1970,TV/MOV,are you going to have? - Same as you. Same.,So,you're Susan's cousin? We're close. We went through the Columbia,  - What are you going to have? - Same as you. Same. So you're Susan's cousin? We're close. We went through the Columbia,1,high,DM: After sentence + So,
1970,1970,TV/MOV, be scared. - Aren't you? - No. -,So,"far, so good. - That's not saying much. - Your","  be scared. - Aren't you? - No. - So far, so good. - That's not saying much. - Your hand is cold.",0,high,Intensifier: so + adj/adv,
1970,1970,TV/MOV,"know all that? The French officers wanted to learn Spanish,",so,"my mother superior assigned the task to me, I also","  How do you know all that? The French officers wanted to learn Spanish, so my mother superior assigned the task to me, I also speak French. I",1,low,MANUAL REVIEW NEEDED,
1970,1970,TV/MOV,"sure I will. All right, Satevo's a long way away,",so,"let's get some sleep. Muchas gracias, pobrecitos. - Hasta manana.","  be sure I will. All right, Satevo's a long way away, so let's get some sleep. Muchas gracias, pobrecitos. - Hasta manana.",1,low,MANUAL REVIEW NEEDED,
1970,1970,TV/MOV,not getting a divorce. - I'm not even married yet.,So,"what's the story, Ritchie? I think they're hinting at something.","  Mike's not getting a divorce. - I'm not even married yet. So what's the story, Ritchie? I think they're hinting at something.",1,low,MANUAL REVIEW NEEDED,
1970,1970,TV/MOV,anything else connected with your daughter's wedding. Do something. You're,so,"good with her. Don't worry, Mother. I'll handle it.","  or anything else connected with your daughter's wedding. Do something. You're so good with her. Don't worry, Mother. I'll handle it.",0,low,MANUAL REVIEW NEEDED,
